"id","processing_areapro","processing_typeprocessing","processing_source","processing_amountprocessing","processing_priceprocessing","processing_typebusiness","date","province","uuid"
613208106,2,23,"natural",2.693,70000,1,"2024-10-25",23,NA
613208106,2,99,"natural",19.642,70000,1,"2024-10-25",23,NA
613208106,2,99,"natural",0.164,1500,1,"2024-10-25",23,NA
613208106,2,99,"natural",1.675,1500,1,"2024-10-25",23,NA
613208106,2,20,"natural",0.164,30000,1,"2024-10-25",23,NA
613208106,2,21,"natural",0.263,30000,1,"2024-10-25",23,NA
613208106,2,99,"natural",0.066,20000,1,"2024-10-25",23,NA
613208106,2,99,"natural",0.033,20000,1,"2024-10-25",23,NA
613208106,2,26,"natural",68,4000,2,"2024-10-25",23,NA
614420356,1,6,"natural",3,150000,1,"2024-10-31",4,NA
614420356,1,7,"natural",6,50000,1,"2024-10-31",4,NA
614420356,1,30,"natural",17,35000,1,"2024-10-31",4,NA
614420356,1,88,"natural",21,25000,1,"2024-10-31",4,NA
614420356,1,13,"natural",4,30000,1,"2024-10-31",4,NA
614424450,1,7,"natural",0.05,5000,1,"2024-10-31",5,NA
614424450,1,8,"natural",0.05,10000,1,"2024-10-31",5,NA
614470434,1,2,"natural",1,30000,1,"2024-10-31",6,NA
614470434,1,3,"natural",3,25000,1,"2024-10-31",6,NA
614470434,1,4,"natural",1,30000,1,"2024-10-31",6,NA
614470434,1,5,"natural",2,20000,1,"2024-10-31",6,NA
614470434,1,6,"natural",1,200000,1,"2024-10-31",6,NA
614470434,1,7,"natural",1,25000,1,"2024-10-31",6,NA
614470434,1,9,"natural",1,20000,1,"2024-10-31",6,NA
614470434,1,15,"natural",1,20000,1,"2024-10-31",6,NA
614470434,1,8,"natural",2,5000,1,"2024-10-31",6,NA
614470434,1,11,"natural",1,1500,1,"2024-10-31",6,NA
614470434,1,10,"natural",1,10000,1,"2024-10-31",6,NA
614470434,1,88,"natural",1,10000,1,"2024-10-31",6,NA
614473346,1,8,"natural",13,12000,1,"2024-10-31",15,NA
614473346,1,8,"aquaculture",15,10000,1,"2024-10-31",15,NA
614473346,1,2,"aquaculture",5,38000,1,"2024-10-31",15,NA
614473346,1,3,"aquaculture",13,29000,1,"2024-10-31",15,NA
614473346,1,3,"natural",5,35000,1,"2024-10-31",15,NA
614473346,1,13,"aquaculture",3,150000,1,"2024-10-31",15,NA
614473346,1,10,"aquaculture",13,15000,1,"2024-10-31",15,NA
614473346,1,11,"natural",5,5000,1,"2024-10-31",15,NA
614519365,1,30,"natural",0.5,10000,1,"2024-10-31",16,NA
615052484,1,3,"aquaculture",5,35000,1,"2024-10-31",12,NA
615052484,1,4,"aquaculture",20,18000,2,"2024-10-31",12,NA
615052484,1,5,"natural",5,20000,1,"2024-10-31",12,NA
615052484,1,15,"natural",2,35000,1,"2024-10-31",12,NA
615052484,1,11,"natural",55,2500,2,"2024-10-31",12,NA
615055536,1,8,"natural",11.7,15000,1,"2024-10-31",10,NA
615057394,1,88,"natural",5.87,9000,1,"2024-10-31",19,NA
615057394,1,88,"natural",0.9,35000,1,"2024-10-31",19,NA
615057394,1,88,"natural",1.13,25000,1,"2024-10-31",19,NA
615057394,1,88,"natural",0.68,25000,1,"2024-10-31",19,NA
615057394,1,88,"natural",2.03,18000,1,"2024-10-31",19,NA
615057394,1,88,"natural",0.45,15000,1,"2024-10-31",19,NA
615057394,1,88,"natural",0.45,25000,1,"2024-10-31",19,NA
615058106,1,7,"aquaculture",0.2,80000,1,"2024-10-31",25,NA
615058106,1,11,"aquaculture",1.2,1500,1,"2024-10-31",25,NA
615058106,1,30,"aquaculture",1.6,25000,1,"2024-10-31",25,NA
615058106,1,10,"aquaculture",0.55,20000,1,"2024-10-31",25,NA
615058106,1,8,"natural",2,15000,1,"2024-10-31",25,NA
615074197,1,2,"aquaculture",0.64,40000,1,"2024-10-31",3,NA
615074197,1,3,"aquaculture",1.2,35000,1,"2024-10-31",3,NA
615074197,1,3,"natural",0.3,30000,1,"2024-10-31",3,NA
615074197,1,4,"aquaculture",0.16,30000,1,"2024-10-31",3,NA
615074197,1,3,"aquaculture",0.273,30000,1,"2024-10-31",3,NA
615074197,1,10,"aquaculture",0.07,20000,1,"2024-10-31",3,NA
615090688,1,2,"aquaculture",0.1,35000,1,"2024-10-31",24,NA
615090688,1,3,"aquaculture",0.1,30000,1,"2024-10-31",24,NA
615090688,1,4,"aquaculture",0.1,25000,1,"2024-10-31",24,NA
615090688,1,5,"aquaculture",0.1,28000,1,"2024-10-31",24,NA
615090688,1,10,"aquaculture",0.2,8000,2,"2024-10-31",24,NA
615101388,2,28,"natural",4,25000,1,"2024-10-31",9,NA
615101388,2,17,"natural",4,120000,1,"2024-10-31",9,NA
615101388,2,19,"natural",0,0,1,"2024-10-31",9,NA
615101388,2,99,"natural",0,0,1,"2024-10-31",9,NA
615101388,2,99,"natural",1,30000,1,"2024-10-31",9,NA
615101388,2,23,"natural",3,50000,1,"2024-10-31",9,NA
615101388,2,99,"natural",23,20000,1,"2024-10-31",9,NA
615101388,2,99,"natural",1,10000,1,"2024-10-31",9,NA
615101388,2,99,"natural",1,10000,1,"2024-10-31",9,NA
615101388,2,20,"natural",1,10000,1,"2024-10-31",9,NA
615101388,2,21,"natural",0,0,1,"2024-10-31",9,NA
615101388,2,99,"natural",1,25000,1,"2024-10-31",9,NA
615101388,2,99,"natural",1,10000,1,"2024-10-31",9,NA
615121555,1,2,"aquaculture",9,65000,1,"2024-10-31",17,NA
615121555,1,3,"natural",5,35000,1,"2024-10-31",17,NA
615121555,1,7,"natural",5,25000,1,"2024-10-31",17,NA
615121555,1,13,"natural",3,120000,1,"2024-10-31",17,NA
615121555,1,4,"natural",2,25000,1,"2024-10-31",17,NA
615121555,1,9,"aquaculture",5,18000,1,"2024-10-31",17,NA
615121555,1,8,"natural",5,15000,1,"2024-10-31",17,NA
615121555,1,88,"natural",26,4000,1,"2024-10-31",17,NA
615121555,1,11,"natural",2,5000,1,"2024-10-31",17,NA
615211530,1,30,"natural",12,20000,1,"2024-10-31",1,NA
615228421,1,10,"aquaculture",2,25000,1,"2024-10-04",8,NA
615439395,1,7,"natural",0.07,20000,1,"2024-10-31",22,NA
615712357,1,30,"aquaculture",2,25000,1,"2024-11-08",13,NA
615726139,2,28,"natural",0.375,30000,1,"2024-10-31",23,NA
615726139,2,16,"natural",0.113,30000,1,"2024-10-31",23,NA
615726139,2,17,"natural",0.206,150000,1,"2024-10-31",23,NA
615726139,2,99,"natural",0.169,100000,1,"2024-10-31",23,NA
615726139,2,99,"natural",3.66,2000,1,"2024-10-31",23,NA
615726139,2,23,"natural",1.539,70000,1,"2024-10-31",23,NA
615726139,2,99,"natural",16.836,70000,1,"2024-10-31",23,NA
615726139,2,99,"natural",0.141,1500,1,"2024-10-31",23,NA
615726139,2,99,"natural",1.436,1500,1,"2024-10-31",23,NA
615726139,2,99,"natural",0.141,30000,1,"2024-10-31",23,NA
615726139,2,21,"natural",0.225,30000,1,"2024-10-31",23,NA
615726139,2,99,"natural",0.056,20000,1,"2024-10-31",23,NA
615726139,2,99,"natural",0.019,20000,1,"2024-10-31",23,NA
616420302,1,9,"aquaculture",25,18000,1,"2024-11-08",15,NA
616420302,1,8,"natural",15,11000,1,"2024-11-08",15,NA
616420302,1,4,"natural",18,40000,1,"2024-11-08",15,NA
616420302,1,11,"natural",5,7000,1,"2024-11-08",15,NA
616420302,1,2,"aquaculture",25,35000,1,"2024-11-08",15,NA
616420302,1,30,"natural",32,14500,1,"2024-11-08",15,NA
616420302,1,4,"aquaculture",13,34500,1,"2024-11-08",15,NA
616426836,1,6,"natural",3,150000,1,"2024-11-08",4,NA
616426836,1,7,"natural",10,50000,1,"2024-11-08",4,NA
616426836,1,30,"natural",15,35000,1,"2024-11-08",4,NA
616426836,1,88,"natural",18,25000,1,"2024-11-08",4,NA
616426836,1,13,"natural",1,30000,1,"2024-11-08",4,NA
616646390,1,8,"natural",30,5000,1,"2024-11-08",2,NA
616646390,1,9,"natural",20,10000,1,"2024-11-08",2,NA
616646390,1,8,"natural",0,5000,1,"2024-11-08",2,NA
616646390,1,9,"natural",30,10000,1,"2024-11-08",2,NA
616646390,1,9,"natural",0,20000,1,"2024-11-08",2,NA
616646390,1,3,"natural",10,30000,1,"2024-11-08",2,NA
616646390,1,7,"natural",10,15000,1,"2024-11-08",2,NA
616646390,1,10,"natural",0,12000,1,"2024-11-08",2,NA
616646390,1,88,"natural",0,15000,1,"2024-11-08",2,NA
616646390,1,88,"natural",0,10000,1,"2024-11-08",2,NA
616646390,1,88,"natural",0,3000,1,"2024-11-08",2,NA
616646390,1,11,"aquaculture",57,5000,2,"2024-11-08",2,NA
616649765,1,30,"natural",8,20000,1,"2024-11-08",1,NA
616821018,1,2,"aquaculture",2,25000,1,"2024-11-08",8,NA
616839091,1,7,"natural",0.05,5000,1,"2024-11-08",5,NA
616839310,1,8,"natural",2,15000,1,"2024-11-08",10,NA
617020886,1,3,"aquaculture",5,33000,1,"2024-11-08",12,NA
617020886,1,4,"aquaculture",20,15000,2,"2024-11-08",12,NA
617020886,1,5,"natural",5,18000,1,"2024-11-08",12,NA
617020886,1,15,"natural",2,26000,1,"2024-11-08",12,NA
617020886,1,11,"natural",55,2500,2,"2024-11-08",12,NA
617027348,1,2,"aquaculture",0.1,35000,1,"2024-11-08",24,NA
617027348,1,3,"aquaculture",0.1,30000,1,"2024-11-08",24,NA
617027348,1,4,"aquaculture",0.1,24000,1,"2024-11-08",24,NA
617027348,1,5,"aquaculture",0.1,26000,1,"2024-11-08",24,NA
617027348,1,10,"aquaculture",0.2,6000,1,"2024-11-08",24,NA
617028498,1,2,"aquaculture",0.9,40000,1,"2024-11-08",3,NA
617028498,1,3,"aquaculture",1.2,3500,1,"2024-11-08",3,NA
617028498,1,3,"aquaculture",0.5,30000,1,"2024-11-08",3,NA
617028498,1,4,"aquaculture",0.2,30000,1,"2024-11-08",3,NA
617028498,1,3,"aquaculture",0.3,30000,1,"2024-11-08",3,NA
617028498,1,10,"aquaculture",0.07,20000,1,"2024-11-08",3,NA
617030773,1,30,"aquaculture",1.5,25000,1,"2024-11-08",25,NA
617030773,1,7,"aquaculture",0.2,80000,1,"2024-11-08",25,NA
617030773,1,10,"aquaculture",0.55,20000,1,"2024-11-08",25,NA
617030773,1,8,"natural",2,15000,1,"2024-11-08",25,NA
617030773,1,11,"aquaculture",1.2,1500,1,"2024-11-08",25,NA
617036668,1,2,"natural",6,30000,1,"2024-11-08",6,NA
617036668,1,3,"natural",12,25000,1,"2024-11-08",6,NA
617036668,1,4,"aquaculture",3,30000,1,"2024-11-08",6,NA
617036668,1,5,"natural",7,20000,1,"2024-11-08",6,NA
617036668,1,6,"natural",3,200000,1,"2024-11-08",6,NA
617036668,1,7,"natural",11,25000,1,"2024-11-08",6,NA
617036668,1,9,"natural",20,20000,1,"2024-11-08",6,NA
617036668,1,15,"natural",3,20000,1,"2024-11-08",6,NA
617036668,1,8,"natural",42,5000,1,"2024-11-08",6,NA
617036668,1,11,"natural",45,1500,1,"2024-11-08",6,NA
617036668,1,10,"natural",39,10000,1,"2024-11-08",6,NA
617036668,1,88,"natural",9,5000,1,"2024-11-08",6,NA
617057106,1,88,"natural",5.87,9000,1,"2024-11-08",19,NA
617057106,1,88,"natural",0.9,35000,1,"2024-11-08",19,NA
617057106,1,88,"natural",1.13,25000,1,"2024-11-08",19,NA
617057106,1,88,"natural",0.68,25000,1,"2024-11-08",19,NA
617057106,1,88,"natural",2.03,18000,1,"2024-11-08",19,NA
617057106,1,88,"natural",0.45,15000,1,"2024-11-08",19,NA
617057106,1,88,"natural",0.45,25000,1,"2024-11-08",19,NA
617074035,2,28,"natural",5,25000,1,"2024-11-08",9,NA
617074035,2,17,"natural",5,120000,1,"2024-11-08",9,NA
617074035,2,19,"natural",0,0,1,"2024-11-08",9,NA
617074035,2,99,"natural",0,0,1,"2024-11-08",9,NA
617074035,2,99,"natural",1,30000,1,"2024-11-08",9,NA
617074035,2,23,"natural",3,50000,1,"2024-11-08",9,NA
617074035,2,99,"natural",25,20000,1,"2024-11-08",9,NA
617074035,2,99,"natural",1,10000,1,"2024-11-08",9,NA
617074035,2,20,"natural",1,10000,1,"2024-11-08",9,NA
617074035,2,21,"natural",0,0,1,"2024-11-08",9,NA
617074035,2,99,"natural",1,25000,1,"2024-11-08",9,NA
617074035,2,26,"natural",1,3000,1,"2024-11-08",9,NA
617076300,2,28,"natural",0.3,30000,1,"2024-11-08",23,NA
617076300,2,16,"natural",0.06,30000,1,"2024-11-08",23,NA
617076300,2,17,"natural",0.165,150000,1,"2024-11-08",23,NA
617076300,2,19,"natural",0.127,100000,1,"2024-11-08",23,NA
617076300,2,99,"natural",2.745,2000,1,"2024-11-08",23,NA
617076300,2,23,"natural",1.154,70000,1,"2024-11-08",23,NA
617076300,2,99,"natural",8.418,70000,1,"2024-11-08",23,NA
617076300,2,99,"natural",0.07,1500,1,"2024-11-08",23,NA
617076300,2,99,"natural",0.718,1500,1,"2024-11-08",23,NA
617076300,2,20,"natural",0.07,30000,1,"2024-11-08",23,NA
617076300,2,21,"natural",0.113,30000,1,"2024-11-08",23,NA
617076300,2,99,"natural",0.028,20000,1,"2024-11-08",23,NA
617076300,2,99,"natural",0.014,20000,1,"2024-11-08",23,NA
617098671,1,30,"natural",0.5,10000,1,"2024-11-08",16,NA
617098939,1,88,"natural",0,0,1,"2024-11-08",17,NA
617102912,1,7,"natural",0.07,25000,1,"2024-11-08",22,NA
617350024,1,8,"natural",2.63,15000,1,"2024-11-08",21,NA
617350024,1,3,"aquaculture",0.63,20000,1,"2024-11-08",21,NA
617350024,1,88,"natural",0.5,12000,1,"2024-11-08",21,NA
617350024,1,88,"natural",1,12000,1,"2024-11-08",21,NA
617350024,1,11,"natural",45,2000,1,"2024-11-08",21,NA
617785294,1,3,"natural",15.13,24000,1,"2024-11-08",14,NA
617785294,1,3,"aquaculture",17.31,22000,1,"2024-11-08",14,NA
617785294,1,8,"natural",5.26,16000,1,"2024-11-08",14,NA
617785294,1,10,"natural",6.68,24300,1,"2024-11-08",14,NA
617785294,1,7,"natural",0.55,24000,1,"2024-11-08",14,NA
617785294,1,88,"natural",3.751,28000,1,"2024-11-08",14,NA
617785294,1,88,"natural",15.03,20000,1,"2024-11-08",14,NA
617785294,1,88,"aquaculture",4.39,16000,1,"2024-11-08",14,NA
617785294,1,88,"natural",40.67,21000,1,"2024-11-08",14,NA
617785294,1,15,"natural",5.73,37000,1,"2024-11-08",14,NA
617785294,1,11,"natural",26.19,9000,1,"2024-11-08",14,NA
618592260,1,7,"natural",0.1,5000,1,"2024-11-15",5,NA
618592260,1,10,"natural",0.1,10000,1,"2024-11-15",5,NA
618592260,1,8,"natural",0.1,10000,1,"2024-11-15",5,NA
618592260,1,88,"natural",0.1,10000,1,"2024-11-15",5,NA
618593827,1,4,"natural",12,40000,1,"2024-11-15",15,NA
618593827,1,4,"aquaculture",15,38000,1,"2024-11-15",15,NA
618593827,1,9,"aquaculture",20,20000,1,"2024-11-15",15,NA
618593827,1,8,"natural",15,12000,1,"2024-11-15",15,NA
618593827,1,2,"aquaculture",10,40000,1,"2024-11-15",15,NA
618593827,1,11,"natural",5,7000,1,"2024-11-15",15,NA
618593827,1,7,"aquaculture",7,15000,1,"2024-11-15",15,NA
618593827,1,13,"natural",2,180000,1,"2024-11-15",15,NA
618593827,1,4,"aquaculture",15,38000,1,"2024-11-15",15,NA
618593827,1,30,"natural",23,15000,1,"2024-11-15",15,NA
618593827,1,8,"aquaculture",9,12000,1,"2024-11-15",15,NA
618650500,1,2,"aquaculture",0.1,34000,1,"2024-11-15",24,NA
618650500,1,3,"aquaculture",0.1,30000,1,"2024-11-15",24,NA
618650500,1,4,"aquaculture",0.1,24000,1,"2024-11-15",24,NA
618650500,1,5,"aquaculture",0.1,27000,1,"2024-11-15",24,NA
618650500,1,10,"aquaculture",0.2,7000,1,"2024-11-15",24,NA
618998359,2,28,"natural",5,25000,1,"2024-11-15",9,NA
618998359,2,17,"natural",4,120000,1,"2024-11-15",9,NA
618998359,2,19,"natural",1,60000,1,"2024-11-15",9,NA
618998359,2,99,"natural",1,40000,1,"2024-11-15",9,NA
618998359,2,99,"natural",1,30000,1,"2024-11-15",9,NA
618998359,2,23,"natural",2,50000,1,"2024-11-15",9,NA
618998359,2,99,"natural",24,20000,1,"2024-11-15",9,NA
618998359,2,99,"natural",1,10000,1,"2024-11-15",9,NA
618998359,2,20,"natural",1,10000,1,"2024-11-15",9,NA
618998359,2,99,"natural",2,25000,1,"2024-11-15",9,NA
618998359,2,99,"natural",1,10000,1,"2024-11-15",9,NA
618998359,2,26,"natural",1,3000,1,"2024-11-15",9,NA
619349370,1,6,"natural",4,150000,1,"2024-11-15",4,NA
619349370,1,7,"natural",11,60000,1,"2024-11-15",4,NA
619349370,1,30,"natural",20,35000,1,"2024-11-15",4,NA
619349370,1,88,"natural",30,25000,1,"2024-11-15",4,NA
619349370,1,13,"natural",3,30000,1,"2024-11-15",4,NA
619403139,1,3,"natural",28.32,24000,1,"2024-11-15",14,NA
619403139,1,3,"aquaculture",29.635,22000,1,"2024-11-15",14,NA
619403139,1,8,"natural",10.12,15000,1,"2024-11-15",14,NA
619403139,1,10,"natural",12.81,24300,1,"2024-11-15",14,NA
619403139,1,7,"natural",0.823,25000,1,"2024-11-15",14,NA
619403139,1,88,"natural",7.159,30000,1,"2024-11-15",14,NA
619403139,1,88,"natural",31.01,20000,1,"2024-11-15",14,NA
619403139,1,88,"aquaculture",7.96,16000,1,"2024-11-15",14,NA
619403139,1,88,"natural",82.06,2300,1,"2024-11-15",14,NA
619403139,1,15,"natural",11.24,36000,1,"2024-11-15",14,NA
619403139,1,11,"natural",50.37,9000,1,"2024-11-15",14,NA
619518898,1,2,"aquaculture",0.6,45000,2,"2024-11-15",3,NA
619518898,1,3,"aquaculture",1.1,40000,2,"2024-11-15",3,NA
619518898,1,30,"aquaculture",0.29,35000,1,"2024-11-15",3,NA
619518898,1,4,"aquaculture",0.14,35000,2,"2024-11-15",3,NA
619518898,1,30,"aquaculture",0.28,35000,1,"2024-11-15",3,NA
619518898,1,10,"aquaculture",0.07,25000,2,"2024-11-15",3,NA
619518898,1,8,"natural",0.1,15000,1,"2024-11-15",3,NA
619601595,1,3,"aquaculture",8,35000,1,"2024-11-15",12,NA
619601595,1,4,"aquaculture",31,18000,2,"2024-11-15",12,NA
619601595,1,5,"natural",5,20000,1,"2024-11-15",12,NA
619601595,1,15,"natural",4,27000,1,"2024-11-15",12,NA
619601595,1,11,"natural",97,2500,2,"2024-11-15",12,NA
619605744,1,3,"aquaculture",0.115,25000,1,"2024-11-15",8,NA
619645595,1,8,"natural",3,15000,1,"2024-11-15",10,NA
619657277,1,30,"natural",10,15000,1,"2024-11-15",1,NA
619687702,1,88,"natural",5.87,9000,1,"2024-11-15",19,NA
619687702,1,88,"natural",0.9,35000,1,"2024-11-15",19,NA
619687702,1,88,"natural",1.13,25000,1,"2024-11-15",19,NA
619687702,1,88,"natural",0.68,25000,1,"2024-11-15",19,NA
619687702,1,88,"natural",2.03,18000,1,"2024-11-15",19,NA
619687702,1,88,"natural",0.45,15000,1,"2024-11-15",19,NA
619687702,1,88,"natural",0.45,25000,1,"2024-11-15",19,NA
619715225,1,30,"natural",1.5,25000,1,"2024-11-15",13,NA
619738490,1,8,"natural",2.84,15000,1,"2024-11-15",21,NA
619738490,1,3,"natural",0.68,20000,1,"2024-11-15",21,NA
619738490,1,88,"natural",0.54,13000,1,"2024-11-15",21,NA
619738490,1,11,"natural",49,2000,1,"2024-11-15",21,NA
619745732,1,30,"aquaculture",1.6,25000,1,"2024-11-15",25,NA
619745732,1,7,"aquaculture",0.2,80000,1,"2024-11-15",25,NA
619745732,1,10,"natural",0.56,20000,1,"2024-11-15",25,NA
619745732,1,8,"natural",2,15000,1,"2024-11-15",25,NA
619745732,1,11,"aquaculture",1.2,1500,1,"2024-11-15",25,NA
619790834,1,8,"natural",20,5000,1,"2024-11-15",2,NA
619790834,1,9,"natural",10,10000,1,"2024-11-15",2,NA
619790834,1,8,"natural",0,5000,1,"2024-11-15",2,NA
619790834,1,9,"natural",30,10000,1,"2024-11-15",2,NA
619790834,1,9,"natural",0,20000,1,"2024-11-15",2,NA
619790834,1,3,"natural",15,30000,1,"2024-11-15",2,NA
619790834,1,7,"natural",10,15000,1,"2024-11-15",2,NA
619790834,1,10,"natural",30,12000,1,"2024-11-15",2,NA
619790834,1,88,"natural",0,15000,1,"2024-11-15",2,NA
619790834,1,88,"natural",0,10000,1,"2024-11-15",2,NA
619790834,1,88,"natural",0,3000,1,"2024-11-15",2,NA
619790834,1,11,"aquaculture",57,5000,2,"2024-11-15",2,NA
620047651,1,2,"natural",10,30000,1,"2024-11-15",6,NA
620047651,1,3,"natural",14,25000,1,"2024-11-15",6,NA
620047651,1,4,"natural",4,30000,1,"2024-11-15",6,NA
620047651,1,5,"natural",8,20000,1,"2024-11-15",6,NA
620047651,1,6,"natural",5,200000,1,"2024-11-15",6,NA
620047651,1,7,"natural",12,25000,1,"2024-11-15",6,NA
620047651,1,9,"natural",26,20000,1,"2024-11-15",6,NA
620047651,1,15,"natural",3,20000,1,"2024-11-15",6,NA
620047651,1,8,"natural",55,5000,1,"2024-11-15",6,NA
620047651,1,11,"natural",62,1500,1,"2024-11-15",6,NA
620047651,1,10,"natural",41,10000,1,"2024-11-15",6,NA
620047651,1,88,"natural",10,5000,1,"2024-11-15",6,NA
620142314,2,28,"natural",0.699,30000,1,"2024-11-15",23,NA
620142314,2,16,"natural",0.14,30000,1,"2024-11-15",23,NA
620142314,2,17,"natural",0.385,150000,1,"2024-11-15",23,NA
620142314,2,19,"natural",0.315,100000,1,"2024-11-15",23,NA
620142314,2,99,"natural",6.818,2000,1,"2024-11-15",23,NA
620142314,2,23,"natural",2.867,70000,1,"2024-11-15",23,NA
620142314,2,99,"natural",20.909,70000,1,"2024-11-15",23,NA
620142314,2,99,"natural",0.175,1500,1,"2024-11-15",23,NA
620142314,2,99,"natural",1.783,1500,1,"2024-11-15",23,NA
620142314,2,20,"natural",0.175,30000,1,"2024-11-15",23,NA
620142314,2,21,"natural",0.28,30000,1,"2024-11-15",23,NA
620142314,2,99,"natural",0.07,20000,1,"2024-11-15",23,NA
620142314,2,99,"natural",0.035,20000,1,"2024-11-15",23,NA
620489692,1,2,"aquaculture",24,65000,1,"2024-11-15",17,NA
620489692,1,3,"natural",10,35000,1,"2024-11-15",17,NA
620489692,1,7,"natural",5,25000,1,"2024-11-15",17,NA
620489692,1,13,"natural",3,120000,1,"2024-11-15",17,NA
620489692,1,4,"natural",2,25000,1,"2024-11-15",17,NA
620489692,1,9,"aquaculture",7,18000,1,"2024-11-15",17,NA
620489692,1,8,"natural",15,15000,1,"2024-11-15",17,NA
620489692,1,88,"natural",26,5000,1,"2024-11-15",17,NA
620489692,1,11,"natural",2,4000,1,"2024-11-15",17,NA
621079310,1,8,"natural",0.15,10000,1,"2024-11-22",5,NA
621079310,1,10,"natural",0.1,10000,1,"2024-11-22",5,NA
621079310,1,7,"natural",0.1,5000,1,"2024-11-22",5,NA
621079310,1,88,"natural",0.15,10000,1,"2024-11-22",5,NA
621506393,1,2,"aquaculture",0.75,40000,1,"2024-11-22",3,NA
621506393,1,3,"aquaculture",1,35000,1,"2024-11-22",3,NA
621506393,1,3,"aquaculture",0.35,30000,1,"2024-11-22",3,NA
621506393,1,4,"aquaculture",0.12,30000,1,"2024-11-22",3,NA
621506393,1,3,"aquaculture",0.31,25000,1,"2024-11-22",3,NA
621506393,1,10,"aquaculture",0.07,20000,1,"2024-11-22",3,NA
621639088,1,2,"aquaculture",6,35000,1,"2024-11-22",12,NA
621639088,1,4,"aquaculture",22,17000,2,"2024-11-22",12,NA
621639088,1,5,"natural",4,18000,1,"2024-11-22",12,NA
621639088,1,15,"natural",4,30000,1,"2024-11-22",12,NA
621639088,1,11,"natural",62,2500,2,"2024-11-22",12,NA
621643503,1,8,"natural",50,5000,1,"2024-11-22",2,NA
621643503,1,9,"natural",10,10000,1,"2024-11-22",2,NA
621643503,1,8,"natural",0,5000,1,"2024-11-22",2,NA
621643503,1,9,"natural",30,10000,1,"2024-11-22",2,NA
621643503,1,9,"natural",0,20000,1,"2024-11-22",2,NA
621643503,1,3,"natural",15,30000,1,"2024-11-22",2,NA
621643503,1,7,"natural",10,15000,1,"2024-11-22",2,NA
621643503,1,10,"natural",30,12000,1,"2024-11-22",2,NA
621643503,1,88,"natural",0,15000,1,"2024-11-22",2,NA
621643503,1,88,"natural",0,10000,1,"2024-11-22",2,NA
621643503,1,88,"natural",0,3000,1,"2024-11-22",2,NA
621643503,1,11,"aquaculture",57,5000,2,"2024-11-22",2,NA
621643736,2,28,"natural",6,25000,1,"2024-11-22",9,NA
621643736,2,17,"natural",5,120000,1,"2024-11-22",9,NA
621643736,2,19,"natural",0,0,1,"2024-11-22",9,NA
621643736,2,99,"natural",0,0,1,"2024-11-22",9,NA
621643736,2,99,"natural",1,30000,1,"2024-11-22",9,NA
621643736,2,23,"natural",2,50000,1,"2024-11-22",9,NA
621643736,2,99,"natural",25,20000,1,"2024-11-22",9,NA
621643736,2,99,"natural",1,10000,1,"2024-11-22",9,NA
621643736,2,20,"natural",1,10000,1,"2024-11-22",9,NA
621643736,2,21,"natural",0,0,1,"2024-11-22",9,NA
621643736,2,99,"natural",2,25000,1,"2024-11-22",9,NA
621643736,2,99,"natural",1,10000,1,"2024-11-22",9,NA
621643736,2,26,"natural",1,3000,1,"2024-11-22",9,NA
621644205,1,30,"natural",1.5,25000,1,"2024-11-29",13,NA
621645055,1,8,"natural",17,1200,1,"2024-11-22",15,NA
621645055,1,9,"aquaculture",25,2000,1,"2024-11-22",15,NA
621645055,1,9,"natural",15,22000,1,"2024-11-22",15,NA
621645055,1,4,"natural",25,42000,1,"2024-11-22",15,NA
621645055,1,10,"natural",16,15000,1,"2024-11-22",15,NA
621645055,1,2,"aquaculture",15,38000,1,"2024-11-22",15,NA
621645055,1,7,"natural",12,15000,1,"2024-11-22",15,NA
621645055,1,11,"natural",6,6000,1,"2024-11-22",15,NA
621645055,1,6,"natural",2,45000,1,"2024-11-22",15,NA
621645055,1,13,"natural",1,150000,1,"2024-11-22",15,NA
621645210,1,8,"natural",2.73,15000,1,"2024-11-22",21,NA
621645210,1,3,"aquaculture",0.65,20000,1,"2024-11-22",21,NA
621645210,1,88,"natural",0.52,12000,1,"2024-11-22",21,NA
621645210,1,11,"natural",47,2000,1,"2024-11-22",21,NA
621647101,1,30,"natural",1,25000,1,"2024-11-22",13,NA
621648862,1,88,"natural",5.83,9000,1,"2024-11-22",19,NA
621648862,1,88,"natural",0.93,35000,1,"2024-11-22",19,NA
621648862,1,88,"natural",0.7,25000,1,"2024-11-22",19,NA
621648862,1,88,"natural",0.7,25000,1,"2024-11-22",19,NA
621648862,1,88,"natural",2.33,18000,1,"2024-11-22",19,NA
621648862,1,88,"natural",0.45,1500,1,"2024-11-22",19,NA
621648862,1,88,"natural",0.45,25000,1,"2024-11-22",19,NA
621661733,2,28,"natural",0.4,30000,1,"2024-11-22",23,NA
621661733,2,16,"natural",0.08,30000,1,"2024-11-22",23,NA
621661733,2,17,"natural",0.22,150000,1,"2024-11-22",23,NA
621661733,2,19,"natural",0.18,100000,1,"2024-11-22",23,NA
621661733,2,99,"natural",3.896,2000,1,"2024-11-22",23,NA
621661733,2,23,"natural",1.638,70000,1,"2024-11-22",23,NA
621661733,2,99,"natural",11.948,70000,1,"2024-11-22",23,NA
621661733,2,99,"natural",1.019,1500,1,"2024-11-22",23,NA
621661733,2,99,"natural",0.1,1500,1,"2024-11-22",23,NA
